latitude,longitude,total_population,population_density,median_hh_income,median_age,pct_age_20_45,pct_bachelors_plus,reachable_pop_10min,reachable_pop_15min,reachable_pop_25min,competitor_count_3mi,nearest_competitor_dist_mi,eos_count_5mi,nearest_eos_dist_mi,years_open
33.255,-111.62499999999997,155315.0,3795.196674859748,125168.1954875111,35.49728229726684,0.32073527991501144,0.3877985088368799,73378.0,155315.0,561417.0,2.0,0.645781481262749,3.0,1.4084663402258566,3.0
33.255,-111.60999999999997,152652.0,3485.022722320752,119070.52800550476,35.83378075622984,0.3219283075229934,0.37785306841705313,68522.0,152652.0,530707.0,3.0,1.5016052162469273,3.0,0.6363817798759093,3.0
33.27,-112.45,19032.0,655.2241520439994,109095.05280580076,47.559862337116435,0.24395754518705337,0.364506930432955,0.0,19032.0,41396.0,0.0,3.1474532730930123,0.0,13.76181815493308,3.0
33.27,-112.435,19032.0,655.2241520439994,109095.05280580076,47.559862337116435,0.24395754518705337,0.364506930432955,0.0,19032.0,34842.0,0.0,3.103009252197083,0.0,13.560719090656,3.0
33.27,-112.42,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,0.0,19258.0,38468.0,0.0,3.2939068358757924,0.0,13.412588008777401,3.0
33.27,-112.405,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,7133.0,19258.0,38468.0,0.0,3.683738532921161,0.0,13.319192296907959,3.0
33.27,-112.39,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,7133.0,19258.0,35410.0,0.0,4.217699423348921,0.0,13.281686688900477,3.0
33.27,-112.375,11045.0,194.30749162314171,95819.39652463258,47.84686283386147,0.23630602082390223,0.33221417836124945,7133.0,11045.0,35410.0,0.0,4.8484016731088895,0.0,13.154129386481863,3.0
33.27,-112.36,11045.0,194.30749162314171,95819.39652463258,47.84686283386147,0.23630602082390223,0.33221417836124945,0.0,11045.0,35410.0,0.0,5.542919867107761,0.0,12.453788764926252,3.0
33.27,-112.345,7359.0,24.408122012112845,86347.0,46.067155863568416,0.26335099877700774,0.3174953118630248,0.0,7359.0,38797.0,0.0,6.280117358285716,0.0,11.775463506707146,3.0
33.27,-112.33,7133.0,24.729751281037867,86347.0,47.4,0.27169493901584185,0.311,0.0,7133.0,57312.0,0.0,7.04661187563268,0.0,11.123182031480743,3.0
33.27,-112.315,7133.0,24.729751281037867,86347.0,47.4,0.27169493901584185,0.311,0.0,7133.0,71327.0,0.0,7.833808481769338,0.0,10.50179830907264,3.0
33.27,-112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81081.0,0.0,8.636047894933032,0.0,9.917121984462113,3.0
33.27,-112.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93676.0,0.0,9.449499598889897,0.0,9.37602264802316,3.0
33.27,-112.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96103.0,0.0,9.30034477611532,0.0,8.886464113981848,3.0
33.27,-112.255,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,0.0,3387.0,118754.0,0.0,8.791764276217576,0.0,8.457401475229963,3.0
33.27,-112.24,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,0.0,3387.0,127336.0,0.0,8.342228523231611,0.0,8.098455808896043,3.0
33.27,-112.225,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,3387.0,3387.0,142924.0,0.0,7.96174515356792,0.0,7.819289275590206,3.0
33.27,-112.21,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,3387.0,3387.0,140955.0,0.0,7.66061006436147,0.0,7.628665320576644,3.0
33.27,-112.195,5214.0,394.85562635081493,81743.62197928654,33.90212888377445,0.3319907940161105,0.2986455120828539,3387.0,5214.0,170933.0,0.0,7.44845344600616,0.0,7.533308428749502,3.0
33.27,-112.17999999999999,13049.0,1190.416106674033,114632.53460035252,37.42506705494674,0.3146601272128133,0.3992610314966665,3387.0,13049.0,181352.0,0.0,7.1695118890942275,0.0,7.536835456825273,3.0
33.27,-112.16499999999999,13049.0,1190.416106674033,114632.53460035252,37.42506705494674,0.3146601272128133,0.3992610314966665,5214.0,13049.0,203688.0,0.0,6.336422574890178,0.0,7.639109439924406,3.0
33.27,-112.14999999999999,16867.0,1411.7207164942952,123817.16298096876,40.42996976344342,0.2994604849706528,0.4638048497065276,8711.0,16867.0,228134.0,0.0,5.5133975803124935,0.0,7.836264982650579,3.0
33.27,-112.13499999999999,27258.0,1885.8938211857644,135535.18214836012,41.95203243084599,0.26986572749284615,0.5642303910778488,8711.0,27258.0,244267.0,0.0,4.7057205846612105,0.0,7.824911340157787,3.0
33.27,-112.11999999999999,27258.0,1885.8938211857644,135535.18214836012,41.95203243084599,0.26986572749284615,0.5642303910778488,12529.0,27258.0,267417.0,0.0,3.922883005456232,0.0,7.634069105648379,3.0
33.27,-112.10499999999999,26508.0,2255.2593347102015,136125.21943396228,42.50644150943396,0.2639580503998793,0.6012424173834314,9142.0,26508.0,297922.0,0.0,3.1832636459126467,0.0,7.538417357084629,3.0
33.27,-112.08999999999999,39616.0,3014.3986849831645,138251.84169864675,43.25889719248637,0.2729957592891761,0.5966732279886914,19533.0,39616.0,312784.0,1.0,2.525128772077731,0.0,7.541578939496991,3.0
33.27,-112.07499999999999,40351.0,3573.5263792183696,141029.69213990035,44.07891083955085,0.2700552650491933,0.6292959777948501,19533.0,40351.0,357431.0,1.0,2.0293680550962114,0.0,7.495547494255311,3.0
33.27,-112.05999999999999,59243.0,3885.820418958053,131192.96476745166,42.67505022368532,0.28398291781307494,0.589284080819675,21286.0,59243.0,364606.0,1.0,1.8328517675494456,0.0,6.805741157751135,3.0
33.27,-112.04499999999999,63892.0,4047.6562974175795,127574.965447059,42.21506480495899,0.29178926939209915,0.5815682980654855,30897.0,63892.0,425957.0,1.0,2.024674791630516,0.0,6.160514969162016,3.0
33.27,-112.02999999999999,70940.0,4217.593012878865,121860.47831175792,41.31338738103631,0.3078658020862701,0.5692437975754159,37819.0,70940.0,476379.0,1.0,2.517582557377802,0.0,5.575367985659344,3.0
33.27,-112.01499999999999,90455.0,4273.94277237646,119839.5542912119,41.674789915966386,0.3157813277320214,0.5599325178265436,39480.0,90455.0,504332.0,0.0,3.1742853315118142,0.0,5.071140224551063,3.0
33.27,-111.99999999999999,89797.0,4293.1455342150875,118155.6689354023,41.71745004566617,0.31547824537568064,0.5563048141920109,39506.0,89797.0,556816.0,0.0,3.2457660178440113,1.0,4.674093461827146,3.0
33.27,-111.98499999999999,112274.0,4184.561892512578,121090.69437317367,41.32101746853259,0.32029677396369594,0.568473425726348,42038.0,112274.0,597160.0,0.0,3.3958194805362174,2.0,4.413251376708734,3.0
33.27,-111.96999999999998,126891.0,4511.778875318135,114114.84887084695,39.7168038084429,0.34535152217257326,0.5439867453168468,30779.0,126891.0,639486.0,0.0,3.494874168501612,2.0,4.143010553919059,3.0
33.27,-111.95499999999998,150519.0,4614.143941595632,115681.03592858139,39.72701855100197,0.3437639102040274,0.5408566792232211,38474.0,150519.0,677302.0,0.0,3.010737817936459,2.0,3.6935322216718967,3.0
33.27,-111.93999999999998,181464.0,4757.820061901348,109086.06731224991,40.621856830293915,0.33636974826962923,0.5204509842172552,38918.0,181464.0,718164.0,2.0,2.623247844804343,3.0,3.408632512675376,3.0
33.27,-111.92499999999998,196183.0,4793.533265964802,107609.19079614797,40.4789817911178,0.3381077871171304,0.5005755692389249,57325.0,196183.0,752009.0,2.0,1.9530144051101186,3.0,3.3308140824275307,3.0
33.27,-111.90999999999998,208175.0,4901.370650789605,104655.88761416102,39.985450134511915,0.3409391137264321,0.48263652888195024,76787.0,208175.0,777718.0,3.0,1.1051013678414714,2.0,3.474020841649954,3.0
33.27,-111.89499999999998,236786.0,4839.308514868669,108596.38067241089,39.60146977459233,0.34263850058702794,0.47643632731664876,101601.0,236786.0,823626.0,4.0,0.3566290946249162,2.0,3.8134329253355355,3.0
33.27,-111.87999999999998,259595.0,4966.35571804484,110411.43982139623,39.953964866322536,0.33738323157225686,0.4656439619407154,110588.0,259595.0,866535.0,7.0,0.7294320395716231,2.0,4.302867887251131,3.0
33.27,-111.86499999999998,278130.0,4867.312659773413,114062.63185920253,39.915879265091874,0.33409197138028984,0.4709720849962248,125436.0,278130.0,893489.0,7.0,0.5861366598747026,3.0,4.751301620793058,3.0
33.27,-111.84999999999998,295548.0,4817.225439420638,115394.82441769188,39.30985559029328,0.3369875620880533,0.4670318861910755,132702.0,295548.0,913235.0,5.0,0.7886073082896721,2.0,3.9538781837448873,3.0
33.27,-111.83499999999998,316716.0,4756.812004296895,117508.27897232852,39.51847585849784,0.32959812576567016,0.4639875339420806,150334.0,316716.0,905861.0,5.0,1.172311321008004,2.0,3.192238995333463,3.0
33.27,-111.81999999999998,327636.0,4642.416474089941,118187.81748953108,39.084759916492686,0.3300064705954169,0.470615463807396,151668.0,327636.0,879421.0,4.0,1.7079211798993417,3.0,2.4993155915267824,3.0
33.27,-111.80499999999998,327278.0,4544.516598406824,122882.5209607734,39.08685093406829,0.3196884605748018,0.47230818906250954,128177.0,327278.0,881244.0,4.0,1.4086815527155374,4.0,1.9497996204907495,3.0
33.27,-111.78999999999998,350419.0,4717.241694424258,125524.93338260768,37.59819159349237,0.32794740011243684,0.4708396773576775,124524.0,350419.0,885609.0,4.0,1.0041993765994237,4.0,1.6899142597699055,3.0
33.27,-111.77499999999998,330837.0,4627.634341691861,128725.40285699606,37.31679648890542,0.32439539712909987,0.4756620408237289,108044.0,330837.0,870836.0,4.0,1.1862020586610444,4.0,1.8463080355058932,3.0
33.27,-111.75999999999998,329470.0,4568.692037944503,131303.97560020638,36.69711779524691,0.3233344462318269,0.48001373842838496,133817.0,329470.0,887940.0,4.0,0.5971684057821254,5.0,1.9038045889762671,3.0
33.27,-111.74499999999998,300156.0,4259.707120660854,136692.42738442676,36.48008069137382,0.32189927904156507,0.4886442613174483,137602.0,300156.0,880886.0,3.0,0.8972716406116581,4.0,1.9260302107783485,3.0
33.27,-111.72999999999998,264988.0,4175.371027960606,136625.43072347142,36.35251935936723,0.3178709979319819,0.49065701956315005,123192.0,264988.0,883061.0,2.0,1.6590763094327934,4.0,1.5020517632261834,3.0
33.27,-111.71499999999997,246570.0,4122.6913973513365,138469.27223716397,35.70767408849414,0.3247962039177515,0.48558276716551074,121089.0,246570.0,847999.0,2.0,2.489763746881595,4.0,1.5152628869618008,3.0
33.27,-111.69999999999997,238600.0,3968.3238086934966,137573.6273376289,35.728082145850806,0.3180259849119866,0.47914950712489524,105943.0,238600.0,838859.0,1.0,2.98258075886507,4.0,0.9697830171008611,3.0
33.27,-111.68499999999997,212951.0,3887.0986122127224,134959.88005768126,35.258995731412384,0.3227643918084442,0.4691118205596593,92612.0,212951.0,783086.0,2.0,2.6716713203012277,5.0,0.6787081371803367,3.0
33.27,-111.66999999999997,210905.0,3793.024963865513,137568.04054105328,35.30354140489794,0.32301747232166134,0.4709163319978189,88371.0,210905.0,750725.0,3.0,1.9659178788678375,4.0,1.2164546362213617,3.0
33.27,-111.65499999999997,190034.0,3722.7532728431775,133826.82089410818,35.06349968952924,0.3232263700179967,0.457569193933717,80814.0,190034.0,700253.0,5.0,1.2427494469712517,4.0,1.9994575613863088,3.0
33.27,-111.63999999999997,194642.0,3936.9053308101884,131919.05924403213,34.80945273887445,0.3242260149402493,0.4371935959351014,73199.0,194642.0,668165.0,4.0,0.8502768847459533,4.0,2.2946082074442082,3.0
33.27,-111.62499999999997,179414.0,4098.26882557662,129537.67232391264,34.91003656347889,0.3211343596374865,0.4150143528375712,71787.0,179414.0,618003.0,4.0,1.183413235015568,3.0,1.4790130670785868,3.0
33.27,-111.60999999999997,146891.0,3872.8267193501224,122351.91913317077,35.266877480580845,0.32463527377443135,0.3936893785187656,63205.0,146891.0,573882.0,4.0,1.8912732484177455,3.0,0.7801820241443788,3.0
33.285000000000004,-112.45,12125.0,1014.1897566856288,122731.64921421968,46.84198762886598,0.22309278350515466,0.39892931134020615,8213.0,12125.0,66807.0,1.0,2.1400644990262148,0.0,12.766011425276568,3.0
33.285000000000004,-112.435,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,8213.0,19258.0,62767.0,1.0,2.0741456971266765,0.0,12.548964540412419,3.0
33.285000000000004,-112.42,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,11899.0,19258.0,56213.0,1.0,2.35015663246467,0.0,12.38874190037251,3.0
33.285000000000004,-112.405,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,3686.0,19258.0,60179.0,1.0,2.8711223472044085,0.0,12.28756657043446,3.0
33.285000000000004,-112.39,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,0.0,19258.0,62232.0,0.0,3.53021279520176,0.0,12.246902060642205,3.0
33.285000000000004,-112.375,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,0.0,19258.0,70379.0,0.0,4.263849520972039,0.0,12.26735013987773,3.0
33.285000000000004,-112.36,11045.0,194.30749162314171,95819.39652463258,47.84686283386147,0.23630602082390223,0.33221417836124945,0.0,11045.0,80792.0,0.0,5.039580796739578,0.0,11.85741599319549,3.0
33.285000000000004,-112.345,11045.0,194.30749162314171,95819.39652463258,47.84686283386147,0.23630602082390223,0.33221417836124945,0.0,11045.0,98343.0,0.0,5.840658181021208,0.0,11.142845248502583,3.0
33.285000000000004,-112.33,7359.0,24.408122012112845,86347.0,46.067155863568416,0.26335099877700774,0.3174953118630248,0.0,7359.0,113764.0,0.0,6.657939086496356,0.0,10.45115486153281,3.0
33.285000000000004,-112.315,226.0,14.256876103961645,0.0,4.0,0.0,0.5225,0.0,226.0,124319.0,0.0,7.486118438999588,0.0,9.78719710431571,3.0
33.285000000000004,-112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137039.0,0.0,8.321943114277198,0.0,9.157006491697308,3.0
33.285000000000004,-112.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148947.0,0.0,9.117764928108334,0.0,8.568037122382703,3.0
33.285000000000004,-112.27,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,0.0,3387.0,151575.0,0.0,8.510780922272149,0.0,8.029365098398006,3.0
33.285000000000004,-112.255,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,0.0,3387.0,152430.0,0.0,7.951861294116718,0.0,7.5517613274988244,3.0
33.285000000000004,-112.24,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,0.0,3387.0,168194.0,0.0,7.451829016162081,0.0,7.147478291182627,3.0
33.285000000000004,-112.225,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,3387.0,3387.0,191825.0,0.0,7.023273086151378,0.0,6.829549341621662,3.0
33.285000000000004,-112.21,15127.0,960.2291126000338,106774.40635948966,35.46565743372777,0.3294109869769286,0.33308677860778735,3387.0,15127.0,194292.0,0.0,6.679964484223871,0.0,6.610445825181053,3.0
33.285000000000004,-112.195,15127.0,960.2291126000338,106774.40635948966,35.46565743372777,0.3294109869769286,0.33308677860778735,3387.0,15127.0,207305.0,0.0,6.4355604021419195,0.0,6.500168868341279,3.0
33.285000000000004,-112.17999999999999,18624.0,1295.3336527902716,116987.62048969073,36.42972508591066,0.32227233676975947,0.3823597079037801,3387.0,18624.0,220041.0,0.0,6.301579276660149,0.0,6.504256155591005,3.0
33.285000000000004,-112.16499999999999,22442.0,1443.8128285663415,123489.95579716603,38.85749041974869,0.3095535157294359,0.4337450494608323,5214.0,22442.0,253255.0,0.0,6.117820634171818,0.0,6.622495939555345,3.0
33.285000000000004,-112.14999999999999,26656.0,1470.0258878125283,116948.11352040815,38.37413715486194,0.3115996398559424,0.42850520708283313,8711.0,26656.0,279969.0,0.0,5.260706334981668,0.0,6.848978632803619,3.0
33.285000000000004,-112.13499999999999,31472.0,1848.902400378956,128381.58747458058,41.12829499237418,0.27691281138790036,0.5423208057956279,8711.0,31472.0,299927.0,0.0,4.406958643466584,0.0,6.8352365703595215,3.0
33.285000000000004,-112.11999999999999,31480.0,1848.4326214019939,128381.58747458059,41.12829499237418,0.27684243964421856,0.5423418170266837,12529.0,31480.0,310496.0,0.0,3.559001171511175,0.0,6.615907541771218,3.0
33.285000000000004,-112.10499999999999,38853.0,2065.7814359843833,130670.95062427597,41.98373535847599,0.27302910972125705,0.5662564692559133,19533.0,38853.0,344546.0,1.0,2.7222501177720004,0.0,6.505302278990967,3.0
33.285000000000004,-112.08999999999999,49656.0,2744.82320094342,130691.9546406703,42.263652110860455,0.28302722732398894,0.5514453318833573,19533.0,49656.0,369450.0,1.0,1.9114794217818258,0.0,6.508965692958813,3.0
33.285000000000004,-112.07499999999999,58196.0,3578.9386173337825,129591.47972090467,42.70058259434935,0.2846071894975599,0.5829289298233555,26906.0,58196.0,399114.0,1.0,1.1814452875040697,0.0,6.626708274435884,3.0
33.285000000000004,-112.05999999999999,69583.0,3903.4713121447976,124402.2031764283,41.850736615163484,0.2949571015909058,0.5651170602014859,34394.0,69583.0,410442.0,1.0,0.7980124473526223,0.0,6.201837093752718,3.0
33.285000000000004,-112.04499999999999,79654.0,4145.061296766351,120219.0113894644,42.42074178238706,0.30242046852637655,0.5608726429306751,38516.0,79654.0,471246.0,1.0,1.173365363467265,0.0,5.486038216819917,3.0
33.285000000000004,-112.02999999999999,90591.0,4270.781781038667,120015.16423909803,41.83659570709302,0.31450144054045104,0.5630467717543685,48690.0,90591.0,531722.0,2.0,1.9014994603032491,1.0,4.819688662834409,3.0
33.285000000000004,-112.01499999999999,103135.0,4312.276454897923,118319.08403410247,41.41088331135077,0.32313957434430596,0.561767734522713,54742.0,103135.0,576761.0,4.0,2.32314569701072,1.0,4.22624346295847,3.0
33.285000000000004,-111.99999999999999,125009.0,4546.195937631144,116557.23887248666,40.57086980175048,0.3344879168699854,0.5588482141285827,58218.0,125009.0,629025.0,5.0,2.2123849845917234,2.0,3.74056417149,3.0
33.285000000000004,-111.98499999999999,142182.0,4709.479387760014,115381.31981063056,39.99722157744062,0.34355966296718293,0.5477018476319084,67328.0,142182.0,678707.0,5.0,2.427187718707643,2.0,3.409026011218004,3.0
33.285000000000004,-111.96999999999998,144987.0,4742.5041320757855,111652.16666551694,39.409463896476566,0.3587425079489886,0.5333929193651845,61153.0,144987.0,715058.0,6.0,2.4600471525662715,3.0,3.2787265638625613,3.0
33.285000000000004,-111.95499999999998,190336.0,4810.017618627745,109545.15634491094,39.40160623367888,0.35525596839273704,0.5265790974907533,63168.0,190336.0,761445.0,3.0,2.2324140503801315,3.0,2.797241230098011,3.0
33.285000000000004,-111.93999999999998,217064.0,4882.854164924024,108412.30465632747,39.029264820386175,0.36045129547046034,0.5187933964176465,69817.0,217064.0,803503.0,1.0,1.6734872390467959,3.0,2.408558455445776,3.0
33.285000000000004,-111.92499999999998,241165.0,5160.485912380218,102690.52743853128,38.66275886377774,0.36434806045653395,0.47617533804656564,76938.0,241165.0,834298.0,2.0,1.4547845536233563,3.0,2.2971070237429614,3.0
33.285000000000004,-111.90999999999998,251797.0,5199.694474622934,104813.2344034857,38.74865756884923,0.35581440604931747,0.4665036168024242,94955.0,251797.0,867328.0,4.0,1.7043049223288855,3.0,2.500239795509613,3.0
33.285000000000004,-111.89499999999998,283756.0,4958.545097203146,104800.67242448808,38.78863470559419,0.35647880573450436,0.4642479535234498,124773.0,283756.0,902136.0,4.0,1.3455818615760116,2.0,2.95375166574051,3.0
33.285000000000004,-111.87999999999998,291042.0,4974.293464401251,108145.98223900546,39.40552463218368,0.3460531469684788,0.46562939266497616,131815.0,291042.0,967334.0,6.0,1.2492368380843621,3.0,3.5632920567880357,3.0
33.285000000000004,-111.86499999999998,311441.0,4928.274583738108,113682.31869762069,39.54352702438022,0.33878969050317714,0.46601794304539224,148482.0,311441.0,990685.0,7.0,0.5830835866108962,3.0,4.18213284616029,3.0
33.285000000000004,-111.84999999999998,337130.0,4912.4570960713045,114401.83554118591,39.23493222199153,0.3378637320914781,0.4659914552249874,151525.0,337130.0,1012944.0,7.0,0.40999947276509335,3.0,3.5410236578971093,3.0
33.285000000000004,-111.83499999999998,354891.0,4812.1999973474385,116615.59762574987,38.894497747195615,0.3361510999151852,0.4669222442947271,161303.0,354891.0,1016293.0,6.0,0.4602488237461087,3.0,3.014367837529468,3.0
33.285000000000004,-111.81999999999998,358389.0,4752.523921068653,116527.31221382355,38.36914191004747,0.3410902678374616,0.4619680802145156,169042.0,358389.0,1007193.0,4.0,1.3245791418956077,3.0,2.6707545535609727,3.0
33.285000000000004,-111.80499999999998,363571.0,4749.850950211907,119935.72559967655,37.68276815257542,0.3396558031306128,0.4643929383806739,151222.0,363571.0,990945.0,3.0,0.997304345496927,4.0,2.584259627455202,3.0
33.285000000000004,-111.78999999999998,383548.0,4832.337576357048,121615.32515878064,37.07571073242462,0.33794987850282104,0.4621224522093715,132750.0,383548.0,974282.0,3.0,0.1365599815050804,4.0,2.272125133082461,3.0
33.285000000000004,-111.77499999999998,369987.0,4853.353766388613,123792.90928059633,36.33495176857565,0.33913623992194325,0.4623408744091009,132848.0,369987.0,979257.0,4.0,0.7359570713312128,4.0,1.4999233505832623,3.0
33.285000000000004,-111.75999999999998,357851.0,4671.431742146238,129013.95129816601,36.22206756443326,0.3347762057392603,0.47191956093457893,152416.0,357851.0,982902.0,4.0,1.6011147692855399,5.0,0.9142970010670444,3.0
33.285000000000004,-111.74499999999998,324613.0,4418.0805089557425,131502.0571611679,36.117593873319926,0.32860975992951613,0.4848465440385937,128448.0,324613.0,973730.0,5.0,1.7488405704895102,5.0,0.9597184305742943,3.0
33.285000000000004,-111.72999999999998,297142.0,4183.955791667027,134264.82701247119,36.01769187795734,0.3244408397331915,0.49265249947836387,137960.0,297142.0,973422.0,4.0,2.2373826549040015,4.0,0.5798605197236911,3.0
33.285000000000004,-111.71499999999997,272186.0,3931.126644944289,138171.6412546991,35.83360128735497,0.32383370195381095,0.4981887051501547,135730.0,272186.0,950261.0,4.0,2.636373657692569,3.0,0.6132702010754757,3.0
33.285000000000004,-111.69999999999997,244062.0,3980.898199099,137749.59768447367,35.2221468315428,0.3252821004498857,0.48719981111356947,113222.0,244062.0,904638.0,2.0,2.1377909261363235,3.0,0.8025895043250245,3.0
33.285000000000004,-111.68499999999997,254077.0,3849.3860954127813,134652.09323281632,35.0472467008033,0.32712130574589593,0.4809802914077229,105118.0,254077.0,843285.0,1.0,1.6769584683106402,3.0,0.4053585421207284,3.0
33.285000000000004,-111.66999999999997,237993.0,3899.721927626618,132658.46177123263,34.533785027290726,0.3325055778951482,0.46953776791754376,94839.0,237993.0,809027.0,5.0,1.597867602869577,5.0,1.0878569272564682,3.0
33.285000000000004,-111.65499999999997,234422.0,3949.6172229045146,130997.8174556781,34.393226744930075,0.3323322896315191,0.4523149401506683,80654.0,234422.0,762938.0,6.0,1.7839871384295625,4.0,1.9239286244505862,3.0
33.285000000000004,-111.63999999999997,197621.0,3965.8304893433174,130892.11051608594,34.651007737032,0.33170057837982814,0.442506498803265,55411.0,197621.0,720154.0,6.0,1.1952058674353128,4.0,2.758760245420094,3.0
33.285000000000004,-111.62499999999997,179481.0,4075.2243950680213,126355.26910558232,35.33425376502248,0.3292994801678171,0.41873094422250823,56709.0,179481.0,671290.0,5.0,1.0832245992001357,3.0,2.12908687437343,3.0
33.285000000000004,-111.60999999999997,154145.0,3844.246736580045,122547.42706115988,35.48826170164456,0.32142463265107535,0.4078642940088877,55681.0,154145.0,610914.0,5.0,1.5547300442088596,3.0,1.7187830743982888,3.0
33.300000000000004,-112.45,14845.0,896.1049574635978,123951.1467268623,46.742681037386326,0.22189289323004377,0.41224452004041756,11899.0,14845.0,88643.0,1.0,1.1811515815850027,0.0,11.776938716667335,3.0
33.300000000000004,-112.435,14845.0,896.1049574635978,123951.1467268623,46.742681037386326,0.22189289323004377,0.41224452004041756,11899.0,14845.0,92385.0,1.0,1.0570351799242717,0.0,11.541306202608718,3.0
33.300000000000004,-112.42,14845.0,896.1049574635978,123951.1467268623,46.742681037386326,0.22189289323004377,0.41224452004041756,11899.0,14845.0,84228.0,1.0,1.5292086828834413,0.0,11.366888919132256,3.0
33.300000000000004,-112.405,21978.0,613.2985444278256,111619.84943913204,46.9560151060151,0.23805623805623805,0.3793854263354264,12125.0,21978.0,92282.0,1.0,2.249130172156557,0.0,11.256532772070832,3.0
33.300000000000004,-112.39,21978.0,613.2985444278256,111619.84943913204,46.9560151060151,0.23805623805623805,0.3793854263354264,3912.0,21978.0,104230.0,0.0,3.0459227465736314,0.0,11.21212949928819,3.0
33.300000000000004,-112.375,19258.0,647.7021557638847,109095.05280580073,47.04867068231384,0.2410946100321944,0.3663610395679717,3912.0,19258.0,133987.0,0.0,3.8724224635468065,0.0,11.234461147745554,3.0
33.300000000000004,-112.36,6614.0,1117.293081657362,127484.88603631812,49.12670093740551,0.17825824009676447,0.3762898094950106,226.0,6614.0,141420.0,0.0,4.713026374375042,0.0,11.323132877560491,3.0
33.300000000000004,-112.345,3912.0,503.50943995142046,114150.0,48.66165644171779,0.17177914110429446,0.37089534764826176,226.0,3912.0,154439.0,0.0,5.5613425524974085,0.0,10.573849285447636,3.0
33.300000000000004,-112.33,226.0,14.256876103961645,0.0,4.0,0.0,0.5225,0.0,226.0,163308.0,0.0,6.414311800823557,0.0,9.842252100968853,3.0
33.300000000000004,-112.315,226.0,14.256876103961645,0.0,4.0,0.0,0.5225,0.0,226.0,167060.0,0.0,7.270296574515929,0.0,9.134140114866353,3.0
33.300000000000004,-112.3,226.0,14.256876103961645,0.0,4.0,0.0,0.5225,0.0,226.0,190041.0,0.0,8.128344246890267,0.0,8.455415801027854,3.0
33.300000000000004,-112.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192337.0,0.0,8.438746665325274,0.0,7.8137410124608655,3.0
33.300000000000004,-112.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204998.0,0.0,7.77895879306528,0.0,7.219002172229686,3.0
33.300000000000004,-112.255,3387.0,29.494748941950988,49926.0,27.7,0.38677295541777384,0.1068,0.0,3387.0,208023.0,0.0,7.163163130780122,0.0,6.68374054155244,3.0
33.300000000000004,-112.24,14686.0,1673.1760753890078,98361.28462481275,31.57163284760997,0.3621816696173226,0.27827708021244724,0.0,14686.0,208793.0,0.0,6.603678042077096,0.0,6.223321814128835,3.0
33.300000000000004,-112.225,19024.0,1495.3909913842497,102531.61932296047,33.288309503784696,0.3508725820016821,0.2973682296047098,3387.0,19024.0,228604.0,0.0,6.1159768508353896,0.0,5.85542762647868,3.0
33.300000000000004,-112.21,20851.0,1458.3087977181299,105878.53863124069,34.349556376192986,0.3403194091410484,0.3286431969689703,3387.0,20851.0,229805.0,0.0,5.718455517689051,0.0,5.598328544033343,3.0
33.300000000000004,-112.195,31619.0,2122.25930289811,114186.30801100603,34.63852114235112,0.34716467946487867,0.3422571017426231,3387.0,31619.0,255588.0,0.0,5.430952557969286,0.0,5.467676270248453,3.0
33.300000000000004,-112.17999999999999,31619.0,2122.25930289811,114186.30801100603,34.63852114235112,0.34716467946487867,0.3422571017426231,9552.0,31619.0,268407.0,0.0,5.271499727528089,0.0,5.47253475245506,3.0
33.300000000000004,-112.16499999999999,46754.0,2116.720892587494,113450.10920990718,35.50203618941695,0.34140394404756813,0.37151203747272965,9552.0,46754.0,301873.0,0.0,5.251773469889544,0.0,5.612552088730395,3.0
